"","file_id","apparatus","unit_id","arena","fish_id","bin","zone","time_enter","time_exit","time_in_zone"
"2174","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2120.002,2125.001,4.99900000000025
"2175","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2125.001,2125.401,0.399999999999636
"2176","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2125.401,2129.801,4.40000000000009
"2177","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2129.801,2130.601,0.800000000000182
"2178","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2130.601,2136.2,5.59899999999971
"2179","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2136.2,2136.6,0.400000000000091
"2180","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2136.6,2139.8,3.20000000000027
"2181","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2139.8,2140,0.199999999999818
"2182","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2140,2145,5
"2183","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2145,2145.6,0.599999999999909
"2184","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2145.6,2150,4.40000000000009
"2185","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2150,2150.6,0.599999999999909
"2186","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2150.6,2158.4,7.80000000000018
"2187","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2158.4,2158.8,0.400000000000091
"2188","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2158.8,2162.4,3.59999999999991
"2189","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2162.4,2162.6,0.199999999999818
"2190","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2162.6,2167.6,5
"2191","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2167.6,2167.8,0.200000000000273
"2192","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2167.8,2173.2,5.39999999999964
"2193","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2173.2,2174.2,1
"2194","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2174.2,2179.6,5.40000000000009
"2195","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2179.6,2179.8,0.200000000000273
"2196","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2179.8,2182.4,2.59999999999991
"2197","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2182.4,2182.8,0.400000000000091
"2198","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2182.8,2194,11.1999999999998
"2199","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2194,2194.8,0.800000000000182
"2200","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2194.8,2200.2,5.39999999999964
"2201","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2200.2,2200.4,0.200000000000273
"2202","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2200.4,2205.8,5.40000000000009
"2203","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2205.8,2206.4,0.599999999999909
"2204","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2206.4,2213.2,6.79999999999973
"2205","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2213.2,2214.4,1.20000000000027
"2206","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2214.4,2221.4,7
"2207","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2221.4,2221.8,0.400000000000091
"2208","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2221.8,2226,4.19999999999982
"2209","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2226,2226.8,0.800000000000182
"2210","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2226.8,2235.4,8.59999999999991
"2211","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2235.4,2236,0.599999999999909
"2212","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2236,2241.399,5.39899999999989
"2213","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2241.399,2241.799,0.400000000000091
"2214","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2241.799,2243.999,2.19999999999982
"2215","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2243.999,2244.599,0.600000000000364
"2216","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2244.599,2247.999,3.39999999999964
"2217","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2247.999,2248.999,1
"2218","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2248.999,2257.799,8.80000000000018
"2219","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2257.799,2260.599,2.80000000000018
"2220","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2260.599,2261.199,0.599999999999909
"2221","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2261.199,2266.999,5.79999999999973
"2222","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2266.999,2268.199,1.20000000000027
"2223","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2268.199,2273.599,5.40000000000009
"2224","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2273.599,2273.799,0.199999999999818
"2225","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2273.799,2278.199,4.40000000000009
"2226","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2278.199,2278.799,0.599999999999909
"2227","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2278.799,2283.599,4.80000000000018
"2228","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2283.599,2284.799,1.19999999999982
"2229","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2284.799,2294.599,9.80000000000018
"2230","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2294.599,2294.999,0.399999999999636
"2231","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2294.999,2300.799,5.80000000000018
"2232","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2300.799,2301.599,0.800000000000182
"2233","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2301.599,2304.199,2.59999999999991
"2234","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2304.199,2304.799,0.599999999999909
"2235","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2304.799,2311.199,6.40000000000009
"2236","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2311.199,2311.599,0.400000000000091
"2237","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2311.599,2313.399,1.79999999999973
"2238","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2313.399,2313.799,0.400000000000091
"2239","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2313.799,2317.799,4
"2240","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2317.799,2318.999,1.19999999999982
"2241","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2318.999,2324.599,5.60000000000036
"2242","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2324.599,2324.999,0.399999999999636
"2243","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2324.999,2331.199,6.20000000000027
"2244","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2331.199,2331.999,0.799999999999727
"2245","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2331.999,2336.999,5
"2246","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2336.999,2337.799,0.800000000000182
"2247","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2337.799,2343.998,6.19900000000007
"2248","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2343.998,2344.198,0.199999999999818
"2249","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2344.198,2350.598,6.40000000000009
"2250","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2350.598,2350.998,0.400000000000091
"2251","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2350.998,2353.398,2.40000000000009
"2252","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2353.398,2353.798,0.399999999999636
"2253","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2353.798,2359.198,5.40000000000009
"2254","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2359.198,2365.198,6
"2255","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2365.198,2365.798,0.599999999999909
"2256","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2365.798,2370.998,5.20000000000027
"2257","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2370.998,2371.398,0.400000000000091
"2258","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2371.398,2377.198,5.79999999999973
"2259","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2377.198,2377.598,0.400000000000091
"2260","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,3,2377.598,2384.198,6.59999999999991
"2261","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2384.198,2384.998,0.800000000000182
"2262","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2384.998,2389.798,4.79999999999973
"2263","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2389.798,2390.198,0.400000000000091
"2264","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,1,2390.198,2396.598,6.40000000000009
"2265","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,4,2396.598,2397.198,0.599999999999909
"2266","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",4,2,2397.198,2403.798,6.59999999999991
"2267","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2403.798,2404.198,0.400000000000091
"2268","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2404.198,2407.398,3.20000000000027
"2269","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2407.398,2407.998,0.599999999999909
"2270","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2407.998,2415.998,8
"2271","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2415.998,2416.598,0.599999999999909
"2272","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2416.598,2422.998,6.40000000000009
"2273","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2422.998,2423.598,0.599999999999909
"2274","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2423.598,2424.198,0.599999999999909
"2275","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2424.198,2430.598,6.40000000000009
"2276","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2430.598,2431.198,0.599999999999909
"2277","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2431.198,2432.398,1.20000000000027
"2278","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2432.398,2433.198,0.799999999999727
"2279","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2433.198,2433.398,0.200000000000273
"2280","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2433.398,2437.998,4.59999999999991
"2281","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2437.998,2438.598,0.599999999999909
"2282","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2438.598,2441.397,2.79899999999998
"2283","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2441.397,2441.598,0.201000000000022
"2284","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2441.598,2446.597,4.99900000000025
"2285","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2446.597,2447.197,0.599999999999909
"2286","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2447.197,2452.597,5.40000000000009
"2287","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2452.597,2453.197,0.599999999999909
"2288","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2453.197,2459.597,6.40000000000009
"2289","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2459.597,2460.197,0.599999999999909
"2290","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2460.197,2466.397,6.19999999999982
"2291","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2466.397,2466.797,0.400000000000091
"2292","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2466.797,2470.397,3.59999999999991
"2293","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2470.397,2471.197,0.800000000000182
"2294","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2471.197,2478.397,7.19999999999982
"2295","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2478.397,2479.397,1
"2296","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2479.397,2485.797,6.40000000000009
"2297","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2485.797,2486.197,0.400000000000091
"2298","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2486.197,2491.197,5
"2299","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2491.197,2491.997,0.799999999999727
"2300","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2491.997,2497.797,5.80000000000018
"2301","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2497.797,2498.597,0.800000000000182
"2302","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2498.597,2507.397,8.79999999999973
"2303","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2507.397,2507.797,0.400000000000091
"2304","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2507.797,2513.397,5.59999999999991
"2305","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2513.397,2514.197,0.800000000000182
"2306","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2514.197,2517.997,3.79999999999973
"2307","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2517.997,2518.597,0.600000000000364
"2308","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2518.597,2522.797,4.19999999999982
"2309","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2522.797,2523.597,0.800000000000182
"2310","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2523.597,2527.797,4.19999999999982
"2311","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2527.797,2528.797,1
"2312","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2528.797,2535.797,7
"2313","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2535.797,2536.597,0.800000000000182
"2314","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2536.597,2544.996,8.39899999999989
"2315","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2544.996,2545.596,0.599999999999909
"2316","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2545.596,2552.196,6.59999999999991
"2317","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2552.196,2552.996,0.800000000000182
"2318","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2552.996,2557.196,4.19999999999982
"2319","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2557.196,2557.996,0.800000000000182
"2320","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2557.996,2563.796,5.79999999999973
"2321","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2563.796,2564.396,0.600000000000364
"2322","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2564.396,2571.996,7.59999999999991
"2323","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2571.996,2573.196,1.19999999999982
"2324","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2573.196,2579.196,6
"2325","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2579.196,2579.996,0.800000000000182
"2326","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2579.996,2585.996,6
"2327","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2585.996,2586.596,0.599999999999909
"2328","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2586.596,2597.396,10.8000000000002
"2329","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2597.396,2597.996,0.599999999999909
"2330","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2597.996,2603.396,5.40000000000009
"2331","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2603.396,2605.196,1.79999999999973
"2332","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2605.196,2614.196,9
"2333","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2614.196,2614.596,0.400000000000091
"2334","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2614.596,2620.596,6
"2335","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2620.596,2621.596,1
"2336","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2621.596,2626.796,5.19999999999982
"2337","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2626.796,2627.796,1
"2338","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2627.796,2634.396,6.60000000000036
"2339","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2634.396,2634.996,0.599999999999909
"2340","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2634.996,2638.196,3.19999999999982
"2341","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2638.196,2638.796,0.599999999999909
"2342","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2638.796,2646.995,8.19900000000007
"2343","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2646.995,2647.595,0.599999999999909
"2344","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2647.595,2656.395,8.80000000000018
"2345","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2656.395,2656.795,0.400000000000091
"2346","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2656.795,2663.795,7
"2347","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2663.795,2665.195,1.40000000000009
"2348","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2665.195,2671.195,6
"2349","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2671.195,2671.995,0.799999999999727
"2350","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2671.995,2676.995,5
"2351","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2676.995,2677.395,0.400000000000091
"2352","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2677.395,2684.195,6.80000000000018
"2353","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2684.195,2685.595,1.39999999999964
"2354","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2685.595,2693.995,8.40000000000009
"2355","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2693.995,2694.395,0.400000000000091
"2356","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2694.395,2703.795,9.40000000000009
"2357","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2703.795,2704.195,0.400000000000091
"2358","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2704.195,2708.395,4.19999999999982
"2359","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2708.395,2709.395,1
"2360","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2709.395,2714.995,5.59999999999991
"2361","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2714.995,2715.795,0.800000000000182
"2362","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2715.795,2721.195,5.40000000000009
"2363","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2721.195,2721.595,0.399999999999636
"2364","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2721.595,2731.395,9.80000000000018
"2365","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2731.395,2732.795,1.40000000000009
"2366","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2732.795,2735.595,2.79999999999973
"2367","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2735.595,2737.195,1.60000000000036
"2368","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2737.195,2746.395,9.19999999999982
"2369","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2746.395,2746.995,0.599999999999909
"2370","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2746.995,2756.594,9.59900000000016
"2371","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2756.594,2757.194,0.599999999999909
"2372","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2757.194,2763.994,6.80000000000018
"2373","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2763.994,2764.394,0.399999999999636
"2374","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2764.394,2774.994,10.6000000000004
"2375","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2774.994,2775.394,0.399999999999636
"2376","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2775.394,2782.194,6.80000000000018
"2377","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2782.194,2782.994,0.800000000000182
"2378","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2782.994,2791.394,8.39999999999964
"2379","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2791.394,2791.994,0.600000000000364
"2380","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2791.994,2804.994,13
"2381","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2804.994,2805.394,0.399999999999636
"2382","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2805.394,2812.794,7.40000000000009
"2383","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2812.794,2813.594,0.800000000000182
"2384","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2813.594,2820.994,7.40000000000009
"2385","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2820.994,2821.794,0.799999999999727
"2386","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2821.794,2828.994,7.20000000000027
"2387","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2828.994,2829.394,0.399999999999636
"2388","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2829.394,2833.194,3.80000000000018
"2389","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2833.194,2833.994,0.800000000000182
"2390","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2833.994,2841.794,7.79999999999973
"2391","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2841.794,2842.794,1
"2392","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2842.794,2849.994,7.20000000000027
"2393","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2849.994,2850.394,0.399999999999636
"2394","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2850.394,2856.993,6.59900000000016
"2395","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2856.993,2857.593,0.599999999999909
"2396","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2857.593,2862.593,5
"2397","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2862.593,2863.993,1.40000000000009
"2398","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2863.993,2870.993,7
"2399","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2870.993,2871.593,0.599999999999909
"2400","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2871.593,2880.393,8.80000000000018
"2401","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2880.393,2881.393,1
"2402","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2881.393,2888.793,7.40000000000009
"2403","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2888.793,2889.393,0.599999999999909
"2404","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2889.393,2893.593,4.19999999999982
"2405","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2893.593,2894.393,0.800000000000182
"2406","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2894.393,2903.593,9.19999999999982
"2407","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2903.593,2904.593,1
"2408","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2904.593,2912.393,7.80000000000018
"2409","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2912.393,2912.993,0.599999999999909
"2410","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2912.993,2920.193,7.20000000000027
"2411","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2920.193,2920.593,0.399999999999636
"2412","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2920.593,2925.793,5.20000000000027
"2413","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2925.793,2926.193,0.400000000000091
"2414","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2926.193,2933.193,7
"2415","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2933.193,2933.993,0.799999999999727
"2416","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2933.993,2941.993,8
"2417","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2941.993,2942.793,0.800000000000182
"2418","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2942.793,2957.193,14.4000000000001
"2419","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2957.193,2957.992,0.798999999999978
"2420","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2957.992,2967.192,9.19999999999982
"2421","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2967.192,2967.392,0.199999999999818
"2422","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,3,2967.392,2972.592,5.20000000000027
"2423","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2972.592,2973.592,1
"2424","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,1,2973.592,2978.392,4.79999999999973
"2425","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,4,2978.392,2979.192,0.800000000000182
"2426","ymaze_inLT-20230404T114856.csv","139","3A843F","8","10",5,2,2979.192,2990.992,11.8000000000002
